4.84914	-12.2804	-2.5654	1.56001	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.72016	-12.172	-2.60718	1.76344	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.65785	-12.0665	-2.40683	1.81968	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.53405	-11.9441	-2.42195	2.00299	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.50542	-11.7958	-2.10851	2.11238	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.41997	-11.7123	-1.92368	1.7571	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.41289	-11.5874	-1.6315	1.84563	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.30606	-11.3757	-1.97829	2.94821	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.30457	-11.1943	-1.6871	3.04979	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.26562	-11.1104	-1.30008	2.19978	4.43713	-11.024	4.45	-11.05	0	1.81614
4.3005	-10.9564	-0.983793	2.30374	4.45136	-10.93	4.45	-10.95	0	1.81612
4.26242	-10.8164	-0.956057	2.39838	4.44745	-10.786	4.45	-10.8	0	2.72555
4.3112	-10.6557	-0.656418	2.4943	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.29343	-10.5211	-0.595724	2.47457	4.46329	-10.5756	4.45	-10.5	0	2.729
4.33548	-10.3598	-0.373581	2.55624	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.34118	-10.2284	-0.259014	2.44821	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.418	-10.0635	0.0106375	2.54921	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.44166	-9.92564	0.0915791	2.52009	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.52354	-9.76149	0.318283	2.60828	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.54926	-9.59945	0.326959	2.69857	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.63396	-9.43624	0.519608	2.76155	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
